token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
167-0	BO105	167	le	le	linguistic	_	Begin=622.103	_	_	_	_	_
167-1	BO105	167	capacità	capacità	linguistic	_	_	_	_	_	_	_
167-2	BO105	167	grammaticali,	grammaticali	linguistic	Intonation=weakly_rising	End=623.68	_	_	_	_	_
168-0	BO105	168	su	su	linguistic	_	Begin=623.783	_	_	_	_	_
168-1	BO105	168	questo	questo	linguistic	_	_	_	_	_	_	_
168-2	BO105	168	test,	test	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
168-3	BO105	168	il	il	linguistic	_	_	_	_	_	_	_
168-4	BO105	168	e::hm	ehm	linguistic	_	End=626.241	0x2	_	_	_	FP
169-0	BO104	169	o~	o~	linguistic	Interrupted=Yes	Begin=626.358	_	_	_	_	_
169-1	BO104	169	attenzione	attenzione	linguistic	_	_	_	_	_	_	_
169-2	BO104	169	a	a	linguistic	_	_	_	_	_	_	_
169-3	BO104	169	utilizzare	utilizzare	linguistic	_	_	_	_	_	_	_
169-4	BO104	169	capacità	capacità	linguistic	_	_	_	_	_	_	_
169-5	BO104	169	gramma~	gramma~	linguistic	Interrupted=Yes	_	_	_	_	_	_
169-6	BO104	169	perché	perché	linguistic	_	_	_	_	_	_	_
169-7	BO104	169	capacità	capacità	linguistic	_	_	_	_	_	_	_
169-8	BO104	169	è	è	linguistic	_	_	_	_	_	_	_
169-9	BO104	169	un	un	linguistic	_	_	_	_	_	_	_
169-10	BO104	169	termine	termine	linguistic	_	_	_	_	_	_	_
169-11	BO104	169	che	che	linguistic	_	_	_	_	_	_	_
169-12	BO104	169	utilizzi	utilizzi	linguistic	_	_	_	_	_	_	_
169-13	BO104	169	spesso.	spesso	linguistic	Intonation=Falling	_	_	_	_	_	_
169-14	BO104	169	[però],	però	linguistic	Intonation=weakly_rising	_	_	_	_	0-4(32)	_
169-15	BO104	169	non	non	linguistic	_	_	_	_	_	_	_
169-16	BO104	169	forse	forse	linguistic	_	_	_	_	_	_	_
169-17	BO104	169	in	in	linguistic	_	_	_	_	_	_	_
169-18	BO104	169	modo	modo	linguistic	_	_	_	_	_	_	_
169-19	BO104	169	proprio,	proprio	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
169-20	BO104	169	[mh]?	mh	linguistic	Intonation=Rising	End=633.97	_	_	_	0-2(33)	_
170-0	BO105	170	[sì	sì	linguistic	ProsodicLink=Yes	Begin=631.078	_	_	_	0-2(32)	BC
170-1	BO105	170	m]	m	linguistic	_	End=631.566	_	_	_	0-1(32)	FP
171-0	BO105	171	[sì].	sì	linguistic	Intonation=Falling	Begin=633.315	_	_	_	0-2(33)	BC
171-1	BO105	171	può	può	linguistic	_	_	_	_	_	_	_
171-2	BO105	171	essere.	essere	linguistic	Intonation=Falling	End=634.271	_	_	_	_	_
172-0	BO105	172	e::hm.	ehm	linguistic	Intonation=Falling	Begin=635.013	0x2	_	_	_	FP
172-1	BO105	172	comunque	comunque	linguistic	_	_	_	_	_	_	_
172-2	BO105	172	quando,	quando	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
172-3	BO105	172	e:hm.	ehm	linguistic	Intonation=Falling	_	0x1	_	_	_	FP
172-4	BO105	172	il	il	linguistic	_	_	_	_	_	_	_
172-5	BO105	172	valutatore	valutatore	linguistic	_	_	_	_	_	_	_
172-6	BO105	172	vuole	vuole	linguistic	_	_	_	_	_	_	_
172-7	BO105	172	valutare	valutare	linguistic	_	_	_	_	_	_	_
172-8	BO105	172	una	una	linguistic	_	_	_	_	_	_	_
172-9	BO105	172	determinata	determinata	linguistic	_	_	_	_	_	_	_
172-10	BO105	172	competenza,	competenza	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
172-11	BO105	172	di::	di	linguistic	_	_	1x2	_	_	_	_
172-12	BO105	172	di	di	linguistic	_	_	_	_	_	_	_
172-13	BO105	172	un	un	linguistic	_	_	_	_	_	_	_
172-14	BO105	172	gruppo	gruppo	linguistic	_	_	_	_	_	_	_
172-15	BO105	172	classe,	classe	linguistic	Intonation=weakly_rising	End=642.781	_	_	_	_	_
173-0	BO105	173	e::hm.	ehm	linguistic	Intonation=Falling	Begin=643.325|End=644.445	0x2	_	_	_	FP
174-0	BO105	174	costruisce	costruisce	linguistic	_	Begin=644.536	_	_	_	_	_
174-1	BO105	174	questo	questo	linguistic	_	_	_	_	_	_	_
174-2	BO105	174	test,	test	linguistic	Intonation=weakly_rising	End=645.928	_	_	_	_	_
175-0	BO105	175	appunto	appunto	linguistic	_	Begin=645.96	_	_	_	_	_
175-1	BO105	175	per	per	linguistic	_	_	_	_	_	_	_
175-2	BO105	175	valutare	valutare	linguistic	_	_	_	_	_	_	_
175-3	BO105	175	una	una	linguistic	_	_	_	_	_	_	_
175-4	BO105	175	determinata	determinata	linguistic	_	_	_	_	_	_	_
175-5	BO105	175	competenza.	competenza	linguistic	Intonation=Falling	_	_	_	_	_	_
175-6	BO105	175	e	e	linguistic	_	_	_	_	_	_	_
175-7	BO105	175	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
175-8	BO105	175	questo	questo	linguistic	_	_	_	_	_	_	_
175-9	BO105	175	test	test	linguistic	_	_	_	_	_	_	_
175-10	BO105	175	non	non	linguistic	_	_	_	_	_	_	_
175-11	BO105	175	dovrebbe	dovrebbe	linguistic	_	_	_	_	_	_	_
175-12	BO105	175	valutarne	valutarne	linguistic	_	_	_	_	_	_	_
175-13	BO105	175	altre,	altre	linguistic	Intonation=weakly_rising	End=650.76	_	_	_	_	_
176-0	BO105	176	nel	nel	linguistic	_	Begin=650.985	_	_	_	_	_
176-1	BO105	176	senso	senso	linguistic	_	_	_	_	_	_	_
176-2	BO105	176	che	che	linguistic	_	_	_	_	_	_	_
176-3	BO105	176	si	si	linguistic	_	_	_	_	_	_	_
176-4	BO105	176	dovrebbe	dovrebbe	linguistic	_	_	_	_	_	_	_
176-5	BO105	176	attenere	attenere	linguistic	_	_	_	_	_	_	_
176-6	BO105	176	appunto	appunto	linguistic	_	_	_	_	_	_	_
176-7	BO105	176	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
176-8	BO105	176	a	a	linguistic	_	_	_	_	_	_	_
176-9	BO105	176	valutare	valutare	linguistic	_	_	_	_	_	_	_
176-10	BO105	176	ciò	ciò	linguistic	_	_	_	_	_	_	_
176-11	BO105	176	per	per	linguistic	_	_	_	_	_	_	_
176-12	BO105	176	cui	cui	linguistic	_	_	_	_	_	_	_
176-13	BO105	176	è	è	linguistic	_	_	_	_	_	_	_
176-14	BO105	176	stato	stato	linguistic	_	_	_	_	_	_	_
176-15	BO105	176	costruito	costruito	linguistic	_	_	_	_	_	_	_
176-16	BO105	176	il	il	linguistic	_	_	_	_	_	_	_
176-17	BO105	176	test.	test	linguistic	Intonation=Falling	End=655.44	_	_	_	_	_
177-0	BO104	177	sì,	sì	linguistic	Intonation=weakly_rising	Begin=655.958	_	_	_	_	BC
177-1	BO104	177	quindi	quindi	linguistic	_	_	_	_	_	_	_
177-2	BO104	177	diciamo	diciamo	linguistic	_	_	_	_	_	_	_
177-3	BO104	177	allora	allora	linguistic	_	_	_	_	_	_	_
177-4	BO104	177	il	il	linguistic	_	_	_	_	_	_	_
177-5	BO104	177	c~	c~	linguistic	Interrupted=Yes	_	_	_	_	_	_
177-6	BO104	177	dunque	dunque	linguistic	_	_	_	_	_	_	_
177-7	BO104	177	il	il	linguistic	_	_	_	_	_	_	_
177-8	BO104	177	la	la	linguistic	_	_	_	_	_	_	_
177-9	BO104	177	validità	validità	linguistic	_	_	_	_	_	_	_
177-10	BO104	177	è	è	linguistic	_	_	_	_	_	_	_
177-11	BO104	177	un	un	linguistic	_	_	_	_	_	_	_
177-12	BO104	177	concetto	concetto	linguistic	_	_	_	_	_	_	_
177-13	BO104	177	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
177-14	BO104	177	estremamente	estremamente	linguistic	_	_	_	_	_	_	_
177-15	BO104	177	ampio,	ampio	linguistic	Intonation=weakly_rising	End=660.34	_	_	_	_	_
178-0	BO104	178	l~	l~	linguistic	Interrupted=Yes	Begin=660.4	_	_	_	_	_
178-1	BO104	178	una	una	linguistic	_	_	_	_	_	_	_
178-2	BO104	178	piccola	piccola	linguistic	_	_	_	_	_	_	_
178-3	BO104	178	parte	parte	linguistic	_	_	_	_	_	_	_
178-4	BO104	178	del	del	linguistic	_	_	_	_	_	_	_
178-5	BO104	178	concetto	concetto	linguistic	_	_	_	_	_	_	_
178-6	BO104	178	di	di	linguistic	_	_	_	_	_	_	_
178-7	BO104	178	validità	validità	linguistic	_	_	_	_	_	_	_
178-8	BO104	178	che	che	linguistic	_	_	_	_	_	_	_
178-9	BO104	178	è	è	linguistic	_	_	_	_	_	_	_
178-10	BO104	178	quello	quello	linguistic	_	_	_	_	_	_	_
178-11	BO104	178	che	che	linguistic	_	_	_	_	_	_	_
178-12	BO104	178	tu	tu	linguistic	_	_	_	_	_	_	_
178-13	BO104	178	hai	hai	linguistic	_	_	_	_	_	_	_
178-14	BO104	178	trovato	trovato	linguistic	_	_	_	_	_	_	_
178-15	BO104	178	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
178-16	BO104	178	sugli	sugli	linguistic	_	_	_	_	_	_	_
178-17	BO104	178	ar[ticoli	articoli	linguistic	_	_	_	_	_	2-8(34)	_
178-18	BO104	178	effettivamente],	effettivamente	linguistic	Intonation=weakly_rising	_	_	_	_	0-14(34)	_
178-19	BO104	178	è	è	linguistic	_	_	_	_	_	_	_
178-20	BO104	178	la	la	linguistic	_	_	_	_	_	_	_
178-21	BO104	178	coerenza	coerenza	linguistic	_	_	_	_	_	_	_
178-22	BO104	178	tra	tra	linguistic	_	_	_	_	_	_	_
178-23	BO104	178	il	il	linguistic	_	_	_	_	_	_	_
178-24	BO104	178	costrutto.	costrutto	linguistic	Intonation=Falling	_	_	_	_	_	_
178-25	BO104	178	quin[di	quindi	linguistic	_	_	_	_	_	4-6(35)	_
178-26	BO104	178	le	le	linguistic	_	_	_	_	_	0-2(35)	_
178-27	BO104	178	caratte]ristiche	caratteristiche	linguistic	_	_	_	_	_	0-7(35)	_
178-28	BO104	178	dei	dei	linguistic	_	_	_	_	_	_	_
178-29	BO104	178	[contenuti],	contenuti	linguistic	Intonation=weakly_rising	End=668.785	_	_	_	0-9(36)	_
179-0	BO105	179	[okay.	okay	linguistic	Intonation=Falling	Begin=663.69	_	_	_	0-4(34)	BC[5]
179-1	BO105	179	okay],	okay	linguistic	Intonation=weakly_rising	End=665.14	_	_	_	0-4(34)	BC[5]
180-0	BO105	180	[esatto].	esatto	linguistic	Intonation=Falling	Begin=666.9|End=667.676	_	_	_	0-6(35)	BC
181-0	BO105	181	[esatto]	esatto	linguistic	_	Begin=668.271	_	_	_	0-6(36)	BC
181-1	BO105	181	e	e	linguistic	_	_	_	_	_	_	_
181-2	BO105	181	cioè	cioè	linguistic	_	_	_	_	_	_	_
181-3	BO105	181	che	che	linguistic	_	_	_	_	_	_	_
181-4	BO105	181	s~	s~	linguistic	Interrupted=Yes	_	_	_	_	_	_
181-5	BO105	181	[si	si	linguistic	_	_	_	_	_	0-2(37)	_
181-6	BO105	181	valuta].	valuta	linguistic	Intonation=Falling	End=670.4	_	_	_	0-6(37)	_
182-0	BO104	182	[e	e	linguistic	_	Begin=669.85	_	_	_	0-1(37)	_
182-1	BO104	182	cioè	cioè	linguistic	_	_	_	_	_	0-4(37)	_
182-2	BO104	182	che	che	linguistic	_	_	_	_	_	0-3(37)	_
182-3	BO104	182	viene],	viene	linguistic	Intonation=weakly_rising	_	_	_	_	0-5(37)	_
182-4	BO104	182	dichiarato.	dichiarato	linguistic	Intonation=Falling	_	_	_	_	_	_
182-5	BO104	182	[>cioè<]	cioè	linguistic	_	_	_	Fast=0-4	_	0-4(38)	_
182-6	BO104	182	mh?	mh	linguistic	Intonation=Rising	End=672.72	_	_	_	_	_
183-0	BO105	183	[sì].	sì	linguistic	Intonation=Falling	Begin=671.49|End=672.0	_	_	_	0-2(38)	BC
184-0	BO105	184	sì.	sì	linguistic	Intonation=Falling	Begin=672.75|End=673.09	_	_	_	_	BC
185-0	BO104	185	e::hm	ehm	linguistic	_	Begin=674.02|End=675.383	0x2	_	_	_	FP
186-0	BO104	186	va	va	linguistic	_	Begin=676.196	_	_	_	_	_
186-1	BO104	186	bene.	bene	linguistic	Intonation=Falling	End=676.938	_	_	_	_	_
187-0	BO105	187	l'	l'	linguistic	SpaceAfter=No	Begin=677.33	_	_	_	_	_
187-1	BO105	187	affidabilità	affidabilità	linguistic	_	_	_	_	_	_	_
187-2	BO105	187	invece	invece	linguistic	_	_	_	_	_	_	_
187-3	BO105	187	è::	è	linguistic	_	End=679.57	0x2	_	_	_	_
188-0	BO105	188	allora	allora	linguistic	_	Begin=682.71	_	_	_	_	_
188-1	BO105	188	se::	se	linguistic	_	_	1x2	_	_	_	_
188-2	BO105	188	significa	significa	linguistic	_	_	_	_	_	_	_
188-3	BO105	188	che:	che	linguistic	_	_	2x1	_	_	_	_
188-4	BO105	188	una	una	linguistic	_	_	_	_	_	_	_
188-5	BO105	188	prova,	prova	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
188-6	BO105	188	rimane	rimane	linguistic	_	_	_	_	_	_	_
188-7	BO105	188	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
188-8	BO105	188	valida	valida	linguistic	_	_	_	_	_	_	_
188-9	BO105	188	nel	nel	linguistic	_	_	_	_	_	_	_
188-10	BO105	188	tempo,	tempo	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
188-11	BO105	188	e	e	linguistic	_	_	_	_	_	_	_
188-12	BO105	188	anche	anche	linguistic	_	_	_	_	_	_	_
188-13	BO105	188	se	se	linguistic	_	_	_	_	_	_	_
188-14	BO105	188	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
188-15	BO105	188	è	è	linguistic	_	_	_	_	_	_	_
188-16	BO105	188	valutata	valutata	linguistic	_	_	_	_	_	_	_
188-17	BO105	188	da	da	linguistic	_	_	_	_	_	_	_
188-18	BO105	188	valutatori	valutatori	linguistic	_	_	_	_	_	_	_
188-19	BO105	188	diversi	diversi	linguistic	_	_	_	_	_	_	_
188-20	BO105	188	nel	nel	linguistic	_	_	_	_	_	_	_
188-21	BO105	188	senso	senso	linguistic	_	_	_	_	_	_	_
188-22	BO105	188	che	che	linguistic	_	_	_	_	_	_	_
188-23	BO105	188	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
188-24	BO105	188	il	il	linguistic	_	_	_	_	_	_	_
188-25	BO105	188	il	il	linguistic	_	_	_	_	_	_	_
188-26	BO105	188	risultato	risultato	linguistic	_	_	_	_	_	_	_
188-27	BO105	188	non	non	linguistic	_	_	_	_	_	_	_
188-28	BO105	188	cambia.	cambia	linguistic	Intonation=Falling	End=691.83	_	_	_	_	_
189-0	BO105	189	m::h	mh	linguistic	_	Begin=692.43|End=693.12	0x2	_	_	_	FP
190-0	BO105	190	questo	questo	linguistic	_	Begin=693.35	_	_	_	_	_
190-1	BO105	190	è	è	linguistic	_	_	_	_	_	_	_
190-2	BO105	190	il	il	linguistic	_	_	_	_	_	_	_
190-3	BO105	190	concetto	concetto	linguistic	_	_	_	_	_	_	_
190-4	BO105	190	di:	di	linguistic	_	_	1x1	_	_	_	_
190-5	BO105	190	°di	di	linguistic	Volume=Low	_	_	_	_	_	_
190-6	BO105	190	affidabilità	affidabilità	linguistic	Volume=Low	_	_	_	_	_	_
190-7	BO105	190	(.)	[PAUSE]	shortpause	Volume=Low	_	_	_	_	_	_
190-8	BO105	190	di	di	linguistic	Volume=Low	_	_	_	_	_	_
190-9	BO105	190	un	un	linguistic	Volume=Low	_	_	_	_	_	_
190-10	BO105	190	test.°	test	linguistic	Intonation=Falling|Volume=Low	End=697.19	_	_	_	_	_
191-0	BO104	191	cioè,	cioè	linguistic	Intonation=weakly_rising	Begin=697.235	_	_	_	_	_
191-1	BO104	191	m:::h	mh	linguistic	_	_	0x3	_	_	_	FP
191-2	BO104	191	cambia	cambia	linguistic	_	_	_	_	_	_	SR[32]
191-3	BO104	191	il	il	linguistic	_	_	_	_	_	_	SR[32]
191-4	BO104	191	valor~	valor~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[32]
191-5	BO104	191	la	la	linguistic	_	_	_	_	_	_	SR[32]
191-6	BO104	191	prova	prova	linguistic	_	_	_	_	_	_	SR[32]
191-7	BO104	191	rimane::	rimane	linguistic	_	_	5x2	_	_	_	SR[32]
191-8	BO104	191	diciamo	diciamo	linguistic	_	_	_	_	_	_	SR[32]
191-9	BO104	191	la:	la	linguistic	_	_	1x1	_	_	_	SR[32]
191-10	BO104	191	sì	sì	linguistic	_	_	_	_	_	_	SR[32]
191-11	BO104	191	la	la	linguistic	_	_	_	_	_	_	SR[32]
191-12	BO104	191	prova	prova	linguistic	_	_	_	_	_	_	SR[32]
191-13	BO104	191	rimane	rimane	linguistic	_	_	_	_	_	_	SR[32]
191-14	BO104	191	la	la	linguistic	_	_	_	_	_	_	SR[32]
191-15	BO104	191	la	la	linguistic	_	_	_	_	_	_	SR[32]
191-16	BO104	191	stessa.	stessa	linguistic	Intonation=Falling	_	_	_	_	_	SR[32]
191-17	BO104	191	i	i	linguistic	_	_	_	_	_	_	SR[32]
191-18	BO104	191	valotatori	valotatori	linguistic	_	_	_	_	_	_	SR[32]
191-19	BO104	191	sono	sono	linguistic	_	_	_	_	_	_	SR[32]
191-20	BO104	191	diversi,	diversi	linguistic	Intonation=weakly_rising	End=704.89	_	_	_	_	SR[32]
192-0	BO104	192	i	i	linguistic	_	Begin=705.088	_	_	_	_	_
192-1	BO104	192	risultati	risultati	linguistic	_	_	_	_	_	_	_
192-2	BO104	192	[che	che	linguistic	_	_	_	_	_	0-3(?)	_
192-3	BO104	192	si	si	linguistic	_	_	_	_	_	0-2(?)	_
192-4	BO104	192	ottengono]	ottengono	linguistic	_	_	_	_	_	0-9(?)	_
192-5	BO104	192	sono	sono	linguistic	_	_	_	_	_	_	_
192-6	BO104	192	compara[bili].	comparabili	linguistic	Intonation=Falling	End=707.523	_	_	_	7-11(?)	_
193-0	BO105	193	[i	i	linguistic	_	Begin=705.526	_	_	_	0-1(?)	_
193-1	BO105	193	risultati]	risultati	linguistic	_	_	_	_	_	0-9(?)	_
193-2	BO105	193	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
193-3	BO105	193	[son~]	son~	linguistic	Interrupted=Yes	_	_	_	_	0-4(?)	_
193-4	BO105	193	esatto.	esatto	linguistic	Intonation=Falling	End=707.806	_	_	_	_	BC
194-0	BO104	194	oppure,	oppure	linguistic	Intonation=weakly_rising	Begin=707.911|End=708.79	_	_	_	_	_
195-0	BO105	195	oppre	oppre	linguistic	_	Begin=708.905	_	_	_	_	_
195-1	BO105	195	anche	anche	linguistic	_	_	_	_	_	_	_
195-2	BO105	195	nel	nel	linguistic	_	_	_	_	_	_	_
195-3	BO105	195	tempo	tempo	linguistic	_	_	_	_	_	_	_
195-4	BO105	195	se	se	linguistic	_	_	_	_	_	_	_
195-5	BO105	195	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
195-6	BO105	195	eh	eh	linguistic	_	_	_	_	_	_	FP
195-7	BO105	195	somministrati,	somministrati	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
195-8	BO105	195	e::h	eh	linguistic	_	_	0x2	_	_	_	FP
195-9	BO105	195	danno	danno	linguistic	_	_	_	_	_	_	SR[33]
195-10	BO105	195	c~	c~	linguistic	Interrupted=Yes	_	_	_	_	_	SR[33]
195-11	BO105	195	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_	SR[33]
195-12	BO105	195	incirca,	incirca	linguistic	Intonation=weakly_rising	_	_	_	_	_	SR[33]
195-13	BO105	195	lo	lo	linguistic	_	_	_	_	_	_	_
195-14	BO105	195	stesso:	stesso	linguistic	_	End=714.55	5x1	_	_	_	_
196-0	BO104	196	oppure,	oppure	linguistic	Intonation=weakly_rising	Begin=714.553	_	_	_	_	_
196-1	BO104	196	non	non	linguistic	_	_	_	_	_	_	_
196-2	BO104	196	so	so	linguistic	_	_	_	_	_	_	_
196-3	BO104	196	ad	ad	linguistic	_	_	_	_	_	_	_
196-4	BO104	196	esempio	esempio	linguistic	_	_	_	_	_	_	_
196-5	BO104	196	come	come	linguistic	_	_	_	_	_	_	_
196-6	BO104	196	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
196-7	BO104	196	prima	prima	linguistic	_	_	_	_	_	_	_
196-8	BO104	196	portavi	portavi	linguistic	_	_	_	_	_	_	_
196-9	BO104	196	il	il	linguistic	_	_	_	_	_	_	_
196-10	BO104	196	caso	caso	linguistic	_	_	_	_	_	_	_
196-11	BO104	196	della	della	linguistic	_	_	_	_	_	_	_
196-12	BO104	196	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
196-13	BO104	196	della	della	linguistic	_	_	_	_	_	_	_
196-14	BO104	196	certificazione	certificazione	linguistic	_	_	_	_	_	_	_
196-15	BO104	196	[no?]	no	linguistic	Intonation=Rising	_	_	_	_	0-2(?)	_
196-16	BO104	196	la	la	linguistic	_	_	_	_	_	_	_
196-17	BO104	196	certificazione	certificazione	linguistic	_	_	_	_	_	_	_
196-18	BO104	196	non	non	linguistic	_	_	_	_	_	_	_
196-19	BO104	196	ha	ha	linguistic	_	_	_	_	_	_	_
196-20	BO104	196	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
196-21	BO104	196	non	non	linguistic	_	_	_	_	_	_	_
196-22	BO104	196	hai	hai	linguistic	_	_	_	_	_	_	_
196-23	BO104	196	un	un	linguistic	_	_	_	_	_	_	_
196-24	BO104	196	testo	testo	linguistic	_	_	_	_	_	_	_
196-25	BO104	196	unico	unico	linguistic	_	_	_	_	_	_	_
196-26	BO104	196	hai	hai	linguistic	_	_	_	_	_	_	_
196-27	BO104	196	tanti	tanti	linguistic	_	_	_	_	_	_	_
196-28	BO104	196	testi	testi	linguistic	_	_	_	_	_	_	_
196-29	BO104	196	diver[si].	diversi	linguistic	Intonation=Falling	_	_	_	_	5-7(?)	_
196-30	BO104	196	questi	questi	linguistic	_	_	_	_	_	_	_
196-31	BO104	196	testi	testi	linguistic	_	_	_	_	_	_	_
196-32	BO104	196	so[no]	sono	linguistic	_	_	_	_	_	2-4(?)	_
196-33	BO104	196	stati	stati	linguistic	_	_	_	_	_	_	_
196-34	BO104	196	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
196-35	BO104	196	validati.	validati	linguistic	Intonation=Falling	End=725.535	_	_	_	_	_
197-0	BO105	197	[sì].	sì	linguistic	Intonation=Falling	Begin=718.98|End=719.19	_	_	_	0-2(40)	BC
198-0	BO105	198	[sì].	sì	linguistic	Intonation=Falling	Begin=723.006|End=723.511	_	_	_	0-2(41)	BC
199-0	BO105	199	sì.	sì	linguistic	Intonation=Falling	Begin=725.558|End=725.998	_	_	_	_	BC
200-0	BO104	200	fra	fra	linguistic	_	Begin=725.915	_	_	_	_	_
200-1	BO104	200	loro,	loro	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
200-2	BO104	200	e	e	linguistic	_	_	_	_	_	_	_
200-3	BO104	200	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
200-4	BO104	200	producono	producono	linguistic	_	_	_	_	_	_	_
200-5	BO104	200	dei	dei	linguistic	_	_	_	_	_	_	_
200-6	BO104	200	risultati	risultati	linguistic	_	_	_	_	_	_	_
200-7	BO104	200	coerenti.	coerenti	linguistic	Intonation=Falling	_	_	_	_	_	_
200-8	BO104	200	qui[ndi],	quindi	linguistic	Intonation=weakly_rising	End=729.4	_	_	_	3-6(?)	_
201-0	BO105	201	[esa]ttamente.	esattamente	linguistic	Intonation=Falling	Begin=729.251|End=730.003	_	_	_	0-3(43)	BC
202-0	BO104	202	va	va	linguistic	_	Begin=731.37	_	_	_	_	BC[6]
202-1	BO104	202	bene.	bene	linguistic	Intonation=Falling	End=732.36	_	_	_	_	BC[6]
203-0	BO104	203	e::hm.	ehm	linguistic	Intonation=Falling	Begin=737.113|End=738.273	0x2	_	_	_	FP
204-0	BO104	204	invece,	invece	linguistic	Intonation=weakly_rising	Begin=743.08	_	_	_	_	_
204-1	BO104	204	mcnamara,	mcnamara	linguistic	Intonation=weakly_rising	_	_	_	_	_	_
204-2	BO104	204	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
204-3	BO104	204	ci	ci	linguistic	_	_	_	_	_	_	_
204-4	BO104	204	parla	parla	linguistic	_	_	_	_	_	_	_
204-5	BO104	204	della	della	linguistic	_	_	_	_	_	_	_
204-6	BO104	204	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
204-7	BO104	204	dimensione	dimensione	linguistic	_	_	_	_	_	_	_
204-8	BO104	204	sociale	sociale	linguistic	_	_	_	_	_	_	_
204-9	BO104	204	del	del	linguistic	_	_	_	_	_	_	_
204-10	BO104	204	del	del	linguistic	_	_	_	_	_	_	_
204-11	BO104	204	testing.	testing	linguistic	Intonation=Falling	_	_	_	_	_	_
204-12	BO104	204	un	un	linguistic	_	_	_	_	_	_	_
204-13	BO104	204	articolo	articolo	linguistic	_	_	_	_	_	_	_
204-14	BO104	204	un	un	linguistic	_	_	_	_	_	_	_
204-15	BO104	204	po'	po'	linguistic	_	_	_	_	_	_	_
204-16	BO104	204	più	più	linguistic	_	_	_	_	_	_	_
204-17	BO104	204	complesso.	complesso	linguistic	Intonation=Falling	End=750.7	_	_	_	_	_
205-0	BO105	205	[m:::]	m	linguistic	_	Begin=752.12|End=753.191	0x3	_	_	0-1(44)	FP
206-0	BO104	206	[non]	non	linguistic	_	Begin=753.0	_	_	_	0-3(44)	_
206-1	BO104	206	so	so	linguistic	_	_	_	_	_	_	_
206-2	BO104	206	se	se	linguistic	_	_	_	_	_	_	_
206-3	BO104	206	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
206-4	BO104	206	hai	hai	linguistic	_	_	_	_	_	_	_
206-5	BO104	206	fatto,	fatto	linguistic	Intonation=weakly_rising	End=754.45	_	_	_	_	_
207-0	BO104	207	language	language	linguistic	_	Begin=756.89	_	_	_	_	_
207-1	BO104	207	testing	testing	linguistic	_	_	_	_	_	_	_
207-2	BO104	207	and	and	linguistic	_	_	_	_	_	_	_
207-3	BO104	207	social	social	linguistic	_	_	_	_	_	_	_
207-4	BO104	207	dimension.	dimension	linguistic	Intonation=Falling	End=759.146	_	_	_	_	_
208-0	BO105	208	no	no	linguistic	_	Begin=759.226	_	_	_	_	_
208-1	BO105	208	non	non	linguistic	_	_	_	_	_	_	_
208-2	BO105	208	ce	ce	linguistic	_	_	_	_	_	_	_
208-3	BO105	208	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
208-4	BO105	208	avevo	avevo	linguistic	_	_	_	_	_	_	_
208-5	BO105	208	io	io	linguistic	_	_	_	_	_	_	_
208-6	BO105	208	questo.	questo	linguistic	Intonation=Falling	_	_	_	_	_	_
208-7	BO105	208	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
208-8	BO105	208	è	è	linguistic	_	_	_	_	_	_	_
208-9	BO105	208	non	non	linguistic	_	_	_	_	_	_	_
208-10	BO105	208	era	era	linguistic	_	_	_	_	_	_	_
208-11	BO105	208	scritto	scritto	linguistic	_	_	_	_	_	_	_
208-12	BO105	208	nel	nel	linguistic	_	_	_	_	_	_	_
208-13	BO105	208	programma.	programma	linguistic	Intonation=Falling	End=762.49	_	_	_	_	_
209-0	BO104	209	aspetta	aspetta	linguistic	_	Begin=762.958	_	_	_	_	_
