token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps	event
51-7	BO087	51	detto	detto	linguistic	_	_	_	_	_	_	_
51-8	BO087	51	proprio	proprio	linguistic	_	_	_	_	_	_	_
51-9	BO087	51	male.	male	linguistic	Intonation=Falling	End=157.044	_	_	_	_	_
52-0	BO087	52	mh,	mh	linguistic	Intonation=WeaklyRising	Begin=157.358|End=157.617	_	_	_	_	BC
53-0	BO089	53	mh,	mh	linguistic	Intonation=WeaklyRising	Begin=157.617|End=157.899	_	_	_	_	BC
54-0	BO087	54	però,	però	linguistic	Intonation=WeaklyRising	Begin=158.511|End=159.129	_	_	_	_	_
55-0	BO087	55	anzitutto,	anzitutto	linguistic	Intonation=WeaklyRising	Begin=168.216	_	_	_	_	_
55-1	BO087	55	nasce	nasce	linguistic	_	_	_	_	_	_	_
55-2	BO087	55	come	come	linguistic	_	_	_	_	_	_	_
55-3	BO087	55	complemento	complemento	linguistic	_	_	_	_	_	_	_
55-4	BO087	55	di	di	linguistic	_	_	_	_	_	_	_
55-5	BO087	55	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	_
55-6	BO087	55	altra	altra	linguistic	_	_	_	_	_	_	_
55-7	BO087	55	blibliografia.	blibliografia	linguistic	Intonation=Falling	End=171.59	_	_	_	_	_
56-0	BO089	56	mh	mh	linguistic	_	Begin=171.625	_	_	_	_	BC[3]
56-1	BO089	56	[mh],	mh	linguistic	Intonation=WeaklyRising	End=172.12	_	_	_	0-2(14)	BC[3]
57-0	BO087	57	[che	che	linguistic	_	Begin=171.76	_	_	_	0-3(14)	_
57-1	BO087	57	è]?	è	linguistic	Intonation=Rising	End=172.17	_	_	_	0-1(14)	_
58-0	BO089	58	che	che	linguistic	_	Begin=172.241	_	_	_	_	_
58-1	BO089	58	è	è	linguistic	_	_	_	_	_	_	_
58-2	BO089	58	quella	quella	linguistic	_	_	_	_	_	_	_
58-3	BO089	58	degl	degl	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
58-4	BO089	58	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
58-5	BO089	58	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
58-6	BO089	58	delle	delle	linguistic	_	_	_	_	_	_	_
58-7	BO089	58	opere	opere	linguistic	_	_	_	_	_	_	_
58-8	BO089	58	tradotte	tradotte	linguistic	_	_	_	_	_	_	_
58-9	BO089	58	dal	dal	linguistic	_	_	_	_	_	_	_
58-10	BO089	58	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
58-11	BO089	58	dall'	dall'	linguistic	SpaceAfter=No	_	_	_	_	_	_
58-12	BO089	58	ita~	ita~	linguistic	Interrupted=Yes	_	_	_	_	_	_
58-13	BO089	58	mh	mh	linguistic	_	_	_	_	_	_	FP
58-14	BO089	58	dal	dal	linguistic	_	_	_	_	_	_	_
58-15	BO089	58	mh	mh	linguistic	_	_	_	_	_	_	FP
58-16	BO089	58	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
58-17	BO089	58	sì,	sì	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
58-18	BO089	58	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
58-19	BO089	58	dall'	dall'	linguistic	SpaceAfter=No	_	_	_	_	_	_
58-20	BO089	58	italiano	italiano	linguistic	_	_	_	_	_	_	_
58-21	BO089	58	al	al	linguistic	_	_	_	_	_	_	_
58-22	BO089	58	cinese,	cinese	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
58-23	BO089	58	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
58-24	BO089	58	la	la	linguistic	_	_	_	_	_	_	_
58-25	BO089	58	bibliografia	bibliografia	linguistic	_	_	_	_	_	_	_
58-26	BO089	58	del	del	linguistic	_	End=180.005	_	_	_	_	_
59-0	BO087	59	che	che	linguistic	_	Begin=180.005	_	_	_	_	_
59-1	BO087	59	mi	mi	linguistic	_	_	_	_	_	_	_
59-2	BO087	59	sembra::	sembra	linguistic	_	End=180.99	5x2	_	_	_	_
60-0	BO087	60	di	di	linguistic	_	Begin=181.376	_	_	_	_	_
60-1	BO087	60	tipo	tipo	linguistic	_	_	_	_	_	_	_
60-2	BO087	60	primario,	primario	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
60-3	BO087	60	perché	perché	linguistic	_	_	_	_	_	_	_
60-4	BO087	60	voglio	voglio	linguistic	_	_	_	_	_	_	_
60-5	BO087	60	di[re	dire	linguistic	_	_	_	_	_	2-4(15)	_
60-6	BO087	60	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	0-5(15)	_
60-7	BO087	60	amba]sciata	ambasciata	linguistic	_	_	_	_	_	0-4(15)	_
60-8	BO087	60	d'	d'	linguistic	SpaceAfter=No	_	_	_	_	_	_
60-9	BO087	60	italia,	italia	linguistic	Intonation=WeaklyRising	End=185.06	_	_	_	_	_
61-0	BO089	61	[sì].	sì	linguistic	Intonation=Falling	Begin=183.453|End=183.907	_	_	_	0-2(15)	BC
62-0	BO087	62	quindi,	quindi	linguistic	Intonation=WeaklyRising	Begin=188.288|End=188.93	_	_	_	_	_
63-0	BO087	63	secondo	secondo	linguistic	_	Begin=189.0	_	_	_	_	_
63-1	BO087	63	me,	me	linguistic	Intonation=WeaklyRising	End=190.018	_	_	_	_	_
64-0	BO087	64	questo	questo	linguistic	_	Begin=190.67	_	_	_	_	_
64-1	BO087	64	<prosegue	prosegue	linguistic	_	_	_	Slow=0-8	_	_	_
64-2	BO087	64	un	un	linguistic	_	_	_	Slow=0-2	_	_	_
64-3	BO087	64	lavoro	lavoro	linguistic	_	_	_	Slow=0-6	_	_	_
64-4	BO087	64	e	e	linguistic	_	_	_	Slow=0-1	_	_	_
64-5	BO087	64	quindi	quindi	linguistic	_	_	_	Slow=0-6	_	_	_
64-6	BO087	64	non	non	linguistic	_	_	_	Slow=0-3	_	_	_
64-7	BO087	64	dice	dice	linguistic	_	_	_	Slow=0-4	_	_	_
64-8	BO087	64	tutta	tutta	linguistic	_	_	_	Slow=0-5	_	_	_
64-9	BO087	64	la	la	linguistic	_	_	_	Slow=0-2	_	_	_
64-10	BO087	64	natura	natura	linguistic	_	_	_	Slow=0-6	_	_	_
64-11	BO087	64	di	di	linguistic	_	_	_	Slow=0-2	_	_	_
64-12	BO087	64	questo	questo	linguistic	_	_	_	Slow=0-6	_	_	_
64-13	BO087	64	lavoro	lavoro	linguistic	_	_	_	Slow=0-6	_	_	_
64-14	BO087	64	si	si	linguistic	_	_	_	Slow=0-2	_	_	_
64-15	BO087	64	aggancia	aggancia	linguistic	_	_	_	Slow=0-8	_	_	_
64-16	BO087	64	subito	subito	linguistic	_	_	_	Slow=0-6	_	_	_
64-17	BO087	64	a	a	linguistic	_	_	_	Slow=0-1	_	_	_
64-18	BO087	64	quello>	quello	linguistic	_	_	_	Slow=0-6	_	_	_
64-19	BO087	64	se,	se	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
64-20	BO087	64	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
64-21	BO087	64	>io	io	linguistic	_	_	_	Fast=0-2	_	_	_
64-22	BO087	64	sarei	sarei	linguistic	_	_	_	Fast=0-5	_	_	_
64-23	BO087	64	andato	andato	linguistic	_	_	_	Fast=0-6	_	_	_
64-24	BO087	64	a	a	linguistic	_	_	_	Fast=0-1	_	_	_
64-25	BO087	64	vede	vede	linguistic	_	_	_	Fast=0-4	_	_	_
64-26	BO087	64	l'	l'	linguistic	SpaceAfter=No	_	_	Fast=0-2	_	_	_
64-27	BO087	64	introduzione	introduzione	linguistic	_	_	_	Fast=0-12	_	_	_
64-28	BO087	64	alla	alla	linguistic	_	_	_	Fast=0-4	_	_	_
64-29	BO087	64	bibliografia	bibliografia	linguistic	_	_	_	Fast=0-12	_	_	_
64-30	BO087	64	delle	delle	linguistic	_	_	_	Fast=0-5	_	_	_
64-31	BO087	64	opere	opere	linguistic	_	_	_	Fast=0-5	_	_	_
64-32	BO087	64	italiane	italiane	linguistic	_	_	_	Fast=0-8	_	_	_
64-33	BO087	64	se	se	linguistic	_	_	_	Fast=0-2	_	_	_
64-34	BO087	64	la	la	linguistic	_	_	_	Fast=0-2	_	_	_
64-35	BO087	64	bibliografia	bibliografia	linguistic	_	_	_	Fast=0-12	_	_	_
64-36	BO087	64	delle	delle	linguistic	_	_	_	Fast=0-5	_	_	_
64-37	BO087	64	opere	opere	linguistic	_	_	_	Fast=0-5	_	_	_
64-38	BO087	64	italiane	italiane	linguistic	_	_	_	Fast=0-8	_	_	_
64-39	BO087	64	è	è	linguistic	_	_	_	Fast=0-1	_	_	_
64-40	BO087	64	tradotta	tradotta	linguistic	_	_	_	Fast=0-8	_	_	_
64-41	BO087	64	in	in	linguistic	_	_	_	Fast=0-2	_	_	_
64-42	BO087	64	cinese<,	cinese	linguistic	Intonation=WeaklyRising	End=202.444	_	Fast=0-6	_	_	_
65-0	BO087	65	dice	dice	linguistic	_	Begin=202.96	_	_	_	_	_
65-1	BO087	65	chiaramente,	chiaramente	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
65-2	BO087	65	che	che	linguistic	_	_	_	_	_	_	_
65-3	BO087	65	trattasi	trattasi	linguistic	_	_	_	_	_	_	_
65-4	BO087	65	di	di	linguistic	_	_	_	_	_	_	_
65-5	BO087	65	una	una	linguistic	_	_	_	_	_	_	_
65-6	BO087	65	bibliografia	bibliografia	linguistic	_	_	_	_	_	_	_
65-7	BO087	65	primaria,	primaria	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
65-8	BO087	65	allora	allora	linguistic	_	_	_	_	_	_	_
65-9	BO087	65	questa	questa	linguistic	_	_	_	_	_	_	_
65-10	BO087	65	lo	lo	linguistic	_	_	_	_	_	_	_
65-11	BO087	65	è	è	linguistic	_	_	_	_	_	_	_
65-12	BO087	65	pure.	pure	linguistic	Intonation=Falling	End=207.586	_	_	_	_	_
66-0	BO087	66	[infatti],	infatti	linguistic	Intonation=WeaklyRising	Begin=207.677|End=208.15	_	_	_	0-7(16)	_
67-0	BO089	67	[okay]	okay	linguistic	_	Begin=207.686|End=208.166	_	_	_	0-4(16)	BC
68-0	BO089	68	tra	tra	linguistic	_	Begin=208.406	_	_	_	_	_
68-1	BO089	68	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_	_
68-2	BO089	68	altro,	altro	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
68-3	BO089	68	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
68-4	BO089	68	[no	no	linguistic	_	_	_	_	_	0-2(17)	_
68-5	BO089	68	perché	perché	linguistic	_	_	_	_	_	0-6(17)	_
68-6	BO089	68	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	0-2(17)	_
68-7	BO089	68	era	era	linguistic	_	_	_	_	_	0-3(17)	_
68-8	BO089	68	scritto],	scritto	linguistic	Intonation=WeaklyRising	End=210.75	_	_	_	0-7(17)	_
69-0	BO087	69	[questa	questa	linguistic	_	Begin=209.344	_	_	_	0-6(17)	_
69-1	BO087	69	affermazione	affermazione	linguistic	_	_	_	_	_	0-12(17)	_
69-2	BO087	69	dice	dice	linguistic	_	_	_	_	_	0-4(17)	_
69-3	BO087	69	che	che	linguistic	_	_	_	_	_	0-3(17)	_
69-4	BO087	69	appunto]	appunto	linguistic	_	_	_	_	_	0-7(17)	_
69-5	BO087	69	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
69-6	BO087	69	nel	nel	linguistic	_	_	_	_	_	_	_
69-7	BO087	69	compilarlo,	compilarlo	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
69-8	BO087	69	abbiamo	abbiamo	linguistic	_	_	_	_	_	_	_
69-9	BO087	69	comunque	comunque	linguistic	_	_	_	_	_	_	_
69-10	BO087	69	tenuto	tenuto	linguistic	_	_	_	_	_	_	_
69-11	BO087	69	conto,	conto	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
69-12	BO087	69	di	di	linguistic	_	_	_	_	_	_	_
69-13	BO087	69	altre	altre	linguistic	_	_	_	_	_	_	_
69-14	BO087	69	bibliografie,	bibliografie	linguistic	Intonation=WeaklyRising	End=214.87	_	_	_	_	_
70-0	BO087	70	non	non	linguistic	_	Begin=214.882	_	_	_	_	_
70-1	BO087	70	è	è	linguistic	_	_	_	_	_	_	_
70-2	BO087	70	che	che	linguistic	_	_	_	_	_	_	_
70-3	BO087	70	se	se	linguistic	_	_	_	_	_	_	_
70-4	BO087	70	uno,	uno	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
70-5	BO087	70	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
70-6	BO087	70	compila,	compila	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
70-7	BO087	70	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
70-8	BO087	70	una	una	linguistic	_	_	_	_	_	_	_
70-9	BO087	70	bilbiografia	bilbiografia	linguistic	_	_	_	_	_	_	_
70-10	BO087	70	primaria,	primaria	linguistic	Intonation=WeaklyRising	End=218.63	_	_	_	_	_
71-0	BO087	71	appunto	appunto	linguistic	_	Begin=218.721	_	_	_	_	_
71-1	BO087	71	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
71-2	BO087	71	attingendo	attingendo	linguistic	_	_	_	_	_	_	_
71-3	BO087	71	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
71-4	BO087	71	al	al	linguistic	_	_	_	_	_	_	_
71-5	BO087	71	documento	documento	linguistic	_	_	_	_	_	_	_
71-6	BO087	71	in	in	linguistic	_	_	_	_	_	_	_
71-7	BO087	71	forma	forma	linguistic	_	_	_	_	_	_	_
71-8	BO087	71	diretta,	diretta	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
71-9	BO087	71	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
71-10	BO087	71	esclude	esclude	linguistic	_	_	_	_	_	_	_
71-11	BO087	71	la	la	linguistic	_	_	_	_	_	_	_
71-12	BO087	71	consultazione	consultazione	linguistic	_	_	_	_	_	_	_
71-13	BO087	71	di	di	linguistic	_	_	_	_	_	_	_
71-14	BO087	71	tutte	tutte	linguistic	_	_	_	_	_	_	_
71-15	BO087	71	le	le	linguistic	_	_	_	_	_	_	_
71-16	BO087	71	altre	altre	linguistic	_	_	_	_	_	_	_
71-17	BO087	71	bibliografie.	bibliografie	linguistic	Intonation=Falling	End=224.683	_	_	_	_	_
72-0	BO089	72	mhmh,	mhmh	linguistic	Intonation=WeaklyRising	Begin=224.683|End=225.299	_	_	_	_	BC
73-0	BO087	73	mh	mh	linguistic	_	Begin=225.299	_	_	_	_	_
73-1	BO087	73	no	no	linguistic	_	_	_	_	_	_	_
73-2	BO087	73	no	no	linguistic	_	_	_	_	_	_	_
73-3	BO087	73	anzi	anzi	linguistic	_	_	_	_	_	_	_
73-4	BO087	73	lo	lo	linguistic	_	_	_	_	_	_	_
73-5	BO087	73	fa,	fa	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
73-6	BO087	73	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
73-7	BO087	73	perché	perché	linguistic	_	_	_	_	_	_	_
73-8	BO087	73	magari	magari	linguistic	_	_	_	_	_	_	_
73-9	BO087	73	il	il	linguistic	_	_	_	_	_	_	_
73-10	BO087	73	documento	documento	linguistic	_	_	_	_	_	_	_
73-11	BO087	73	che	che	linguistic	_	_	_	_	_	_	_
73-12	BO087	73	ha	ha	linguistic	_	_	_	_	_	_	_
73-13	BO087	73	in	in	linguistic	_	_	_	_	_	_	_
73-14	BO087	73	mano	mano	linguistic	_	_	_	_	_	_	_
73-15	BO087	73	è	è	linguistic	_	_	_	_	_	_	_
73-16	BO087	73	incompleto,	incompleto	linguistic	Intonation=WeaklyRising	End=229.14	_	_	_	_	_
74-0	BO087	74	perché	perché	linguistic	_	Begin=229.58	_	_	_	_	_
74-1	BO087	74	magari	magari	linguistic	_	_	_	_	_	_	_
74-2	BO087	74	il	il	linguistic	_	_	_	_	_	_	_
74-3	BO087	74	documento	documento	linguistic	_	_	_	_	_	_	_
74-4	BO087	74	che	che	linguistic	_	_	_	_	_	_	_
74-5	BO087	74	ha	ha	linguistic	_	_	_	_	_	_	_
74-6	BO087	74	in	in	linguistic	_	_	_	_	_	_	_
74-7	BO087	74	mano,	mano	linguistic	Intonation=WeaklyRising	End=231.312	_	_	_	_	_
75-0	BO087	75	è	è	linguistic	_	Begin=231.812	_	_	_	_	_
75-1	BO087	75	bibliografato	bibliografato	linguistic	_	_	_	_	_	_	_
75-2	BO087	75	in	in	linguistic	_	_	_	_	_	_	_
75-3	BO087	75	modo	modo	linguistic	_	_	_	_	_	_	_
75-4	BO087	75	diverso,	diverso	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
75-5	BO087	75	rispetto	rispetto	linguistic	_	_	_	_	_	_	_
75-6	BO087	75	a	a	linguistic	_	_	_	_	_	_	_
75-7	BO087	75	quello,	quello	linguistic	Intonation=WeaklyRising	End=234.789	_	_	_	_	_
76-0	BO087	76	perché	perché	linguistic	_	Begin=235.388	_	_	_	_	_
76-1	BO087	76	è	è	linguistic	_	_	_	_	_	_	_
76-2	BO087	76	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	_
76-3	BO087	76	emissione	emissione	linguistic	_	_	_	_	_	_	_
76-4	BO087	76	diversa,	diversa	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
76-5	BO087	76	perché	perché	linguistic	_	_	_	_	_	_	_
76-6	BO087	76	è	è	linguistic	_	_	_	_	_	_	_
76-7	BO087	76	una	una	linguistic	_	_	_	_	_	_	_
76-8	BO087	76	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
76-9	BO087	76	uno	uno	linguistic	_	_	_	_	_	_	_
76-10	BO087	76	stato	stato	linguistic	_	_	_	_	_	_	_
76-11	BO087	76	diverso,	diverso	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
76-12	BO087	76	non	non	linguistic	_	_	_	_	_	_	_
76-13	BO087	76	lo	lo	linguistic	_	_	_	_	_	_	_
76-14	BO087	76	so	so	linguistic	_	_	_	_	_	_	_
76-15	BO087	76	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
76-16	BO087	76	insomma.	insomma	linguistic	Intonation=Falling	End=240.69	_	_	_	_	_
77-0	BO089	77	okay	okay	linguistic	_	Begin=240.69|End=241.225	_	_	_	_	BC
78-0	BO087	78	però	però	linguistic	_	Begin=241.225	_	_	_	_	_
78-1	BO087	78	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
78-2	BO087	78	ecco,	ecco	linguistic	Intonation=WeaklyRising	End=242.11	_	_	_	_	_
79-0	BO087	79	se	se	linguistic	_	Begin=242.463	_	_	_	_	_
79-1	BO087	79	solo	solo	linguistic	_	_	_	_	_	_	_
79-2	BO087	79	qui,	qui	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
79-3	BO087	79	il	il	linguistic	_	_	_	_	_	_	_
79-4	BO087	79	punto	punto	linguistic	_	_	_	_	_	_	_
79-5	BO087	79	in	in	linguistic	_	_	_	_	_	_	_
79-6	BO087	79	cui,	cui	linguistic	Intonation=WeaklyRising	End=244.559	_	_	_	_	_
80-0	BO087	80	ne	ne	linguistic	_	Begin=245.138	_	_	_	_	_
80-1	BO087	80	parla:	parla	linguistic	ProsodicLink=Yes	_	4x1	_	_	_	_
80-2	BO087	80	m:h	mh	linguistic	_	_	0x1	_	_	_	FP
80-3	BO087	80	io	io	linguistic	_	_	_	_	_	_	_
80-4	BO087	80	direi	direi	linguistic	_	_	_	_	_	_	_
80-5	BO087	80	che	che	linguistic	_	_	_	_	_	_	_
80-6	BO087	80	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
80-7	BO087	80	la	la	linguistic	_	_	_	_	_	_	_
80-8	BO087	80	cosa	cosa	linguistic	_	_	_	_	_	_	_
80-9	BO087	80	rimane,	rimane	linguistic	Intonation=WeaklyRising	End=248.777	_	_	_	_	_
81-0	BO089	81	no	no	linguistic	_	Begin=249.772	_	_	_	_	_
81-1	BO089	81	dice	dice	linguistic	_	_	_	_	_	_	_
81-2	BO089	81	poi	poi	linguistic	_	_	_	_	_	_	_
81-3	BO089	81	che	che	linguistic	ProsodicLink=Yes	_	_	_	_	_	_
81-4	BO089	81	m::h	mh	linguistic	_	_	0x2	_	_	_	FP
81-5	BO089	81	è	è	linguistic	_	_	_	_	_	_	_
81-6	BO089	81	stato	stato	linguistic	_	_	_	_	_	_	_
81-7	BO089	81	difficile	difficile	linguistic	_	_	_	_	_	_	_
81-8	BO089	81	per	per	linguistic	_	_	_	_	_	_	_
81-9	BO089	81	alcuni	alcuni	linguistic	_	_	_	_	_	_	_
81-10	BO089	81	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
81-11	BO089	81	e:h	eh	linguistic	_	_	0x1	_	_	_	FP
81-12	BO089	81	andare	andare	linguistic	_	_	_	_	_	_	_
81-13	BO089	81	a	a	linguistic	_	_	_	_	_	_	_
81-14	BO089	81	ritrovare	ritrovare	linguistic	_	_	_	_	_	_	_
81-15	BO089	81	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
81-16	BO089	81	insomma	insomma	linguistic	_	_	_	_	_	_	_
81-17	BO089	81	le	le	linguistic	_	_	_	_	_	_	_
81-18	BO089	81	informazioni	informazioni	linguistic	_	_	_	_	_	_	_
81-19	BO089	81	bibliografiche,	bibliografiche	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
81-20	BO089	81	perché	perché	linguistic	_	_	_	_	_	_	_
81-21	BO089	81	le	le	linguistic	_	_	_	_	_	_	_
81-22	BO089	81	traduzioni	traduzioni	linguistic	_	_	_	_	_	_	_
81-23	BO089	81	erano	erano	linguistic	_	_	_	_	_	_	_
81-24	BO089	81	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
81-25	BO089	81	mh	mh	linguistic	_	_	_	_	_	_	FP
81-26	BO089	81	molto	molto	linguistic	_	_	_	_	_	_	_
81-27	BO089	81	datate.	datate	linguistic	Intonation=Falling	End=260.418	_	_	_	_	_
82-0	BO089	82	[e:::	e	linguistic	_	Begin=260.832	0x3	_	_	0-1(18)	_
82-1	BO089	82	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(18)	_
82-2	BO089	82	qui]ndi	quindi	linguistic	_	_	_	_	_	0-3(18)	_
82-3	BO089	82	comunque	comunque	linguistic	_	_	_	_	_	_	_
82-4	BO089	82	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_	_
82-5	BO089	82	analisi	analisi	linguistic	_	_	_	_	_	_	_
82-6	BO089	82	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
82-7	BO089	82	diretta	diretta	linguistic	_	_	_	_	_	_	_
82-8	BO089	82	dei	dei	linguistic	_	_	_	_	_	_	_
82-9	BO089	82	documenti	documenti	linguistic	_	_	_	_	_	_	_
82-10	BO089	82	ovviamente	ovviamente	linguistic	_	_	_	_	_	_	_
82-11	BO089	82	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_	_
82-12	BO089	82	è	è	linguistic	_	_	_	_	_	_	_
82-13	BO089	82	stata,	stata	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
82-14	BO089	82	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
82-15	BO089	82	però,	però	linguistic	Intonation=WeaklyRising	End=266.306	_	_	_	_	_
83-0	BO087	83	[mh],	mh	linguistic	Intonation=WeaklyRising	Begin=261.333|End=261.682	_	_	_	0-2(18)	BC
84-0	BO089	84	e:::h	eh	linguistic	_	Begin=266.72|End=267.325	0x3	_	_	_	FP
85-0	BO089	85	mi	mi	linguistic	_	Begin=267.703	_	_	_	_	_
85-1	BO089	85	è	è	linguistic	_	_	_	_	_	_	_
85-2	BO089	85	rimasto	rimasto	linguistic	_	_	_	_	_	_	_
85-3	BO089	85	questo	questo	linguistic	_	_	_	_	_	_	_
85-4	BO089	85	[dubbio	dubbio	linguistic	_	_	_	_	_	0-6(20)	_
85-5	BO089	85	insomma].	insomma	linguistic	Intonation=Falling	End=270.019	_	_	_	0-7(20)	_
86-0	BO087	86	[dunque,	dunque	linguistic	Intonation=WeaklyRising	Begin=268.685	_	_	_	0-6(?)	_
86-1	BO087	86	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(?)	_
86-2	BO087	86	bisogna	bisogna	linguistic	_	_	_	_	_	0-7(?)	_
86-3	BO087	86	però]	però	linguistic	_	_	_	_	_	0-4(?)	_
86-4	BO087	86	capire	capire	linguistic	_	_	_	_	_	_	_
86-5	BO087	86	una	una	linguistic	_	_	_	_	_	_	_
86-6	BO087	86	cosa	cosa	linguistic	_	_	_	_	_	_	_
86-7	BO087	86	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
86-8	BO087	86	questa	questa	linguistic	_	_	_	_	_	_	_
86-9	BO087	86	è	è	linguistic	_	_	_	_	_	_	_
86-10	BO087	86	la	la	linguistic	_	_	_	_	_	_	_
86-11	BO087	86	bibliografia	bibliografia	linguistic	_	_	_	_	_	_	_
86-12	BO087	86	delle	delle	linguistic	_	_	_	_	_	_	_
86-13	BO087	86	opere	opere	linguistic	_	_	_	_	_	_	_
86-14	BO087	86	CINESI	cinesi	linguistic	Volume=High	_	_	_	_	_	_
86-15	BO087	86	tra[dotte	tradotte	linguistic	_	_	_	_	_	3-8(?)	_
86-16	BO087	86	in	in	linguistic	_	_	_	_	_	0-2(?)	_
86-17	BO087	86	italiano	italiano	linguistic	_	_	_	_	_	0-8(?)	_
86-18	BO087	86	sì	sì	linguistic	_	_	_	_	_	0-2(?)	BC[4]
86-19	BO087	86	sì	sì	linguistic	_	_	_	_	_	0-2(?)	BC[4]
86-20	BO087	86	sì	sì	linguistic	_	_	_	_	_	0-2(?)	BC[4]
86-21	BO087	86	sì	sì	linguistic	_	_	_	_	_	0-2(?)	BC[4]
86-22	BO087	86	perfetto].	perfetto	linguistic	Intonation=Falling	End=276.05	_	_	_	0-8(?)	BC[4]
87-0	BO089	87	[sì,	sì	linguistic	Intonation=WeaklyRising	Begin=273.45	_	_	_	0-2(21)	BC[5]
87-1	BO089	87	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(21)	BC[5]
87-2	BO089	87	tradotte	tradotte	linguistic	_	_	_	_	_	0-8(21)	BC[5]
87-3	BO089	87	in	in	linguistic	_	_	_	_	_	0-2(21)	BC[5]
87-4	BO089	87	italiano].	italiano	linguistic	Intonation=Falling	End=274.819	_	_	_	0-8(21)	BC[5]
88-0	BO089	88	[quindi],	quindi	linguistic	Intonation=WeaklyRising	Begin=274.901	_	_	_	0-6(19)	_
88-1	BO089	88	(.)	[PAUSE]	shortpause	_	_	_	_	_	_	_
88-2	BO089	88	poi	poi	linguistic	_	_	_	_	_	_	_
88-3	BO089	88	ho	ho	linguistic	_	_	_	_	_	_	_
88-4	BO089	88	scelto,	scelto	linguistic	Intonation=WeaklyRising	_	_	_	_	_	_
88-5	BO089	88	siccome	siccome	linguistic	_	_	_	_	_	_	_
88-6	BO089	88	è	è	linguistic	_	_	_	_	_	_	_
88-7	BO089	88	diviso	diviso	linguistic	_	_	_	_	_	_	_
88-8	BO089	88	in	in	linguistic	_	_	_	_	_	_	_
88-9	BO089	88	generi,	generi	linguistic	Intonation=WeaklyRising	End=278.485	_	_	_	_	_
89-0	BO089	89	il	il	linguistic	ProsodicLink=Yes	Begin=278.485	_	_	_	_	_
89-1	BO089	89	e::h	eh	linguistic	ProsodicLink=Yes	_	0x2	_	_	_	FP
89-2	BO089	89	il	il	linguistic	_	_	_	_	_	_	_
89-3	BO089	89	le	le	linguistic	_	_	_	_	_	_	_
